round,client_id,trust_score
1,40,0.052125
1,7,-0.3
1,1,0.088885
1,17,-0.3
1,15,-0.046825
1,14,-0.055032
1,8,-0.041862
1,6,0.044974
1,34,0.091126
1,5,-0.023077
1,37,-0.110952
1,27,0.047056
1,2,-0.079738
1,47,-0.09926
1,49,0.054022
1,13,0.070362
1,44,0.064538
1,32,-0.3
1,36,0.023077
1,46,0.085527
2,40,0.024193
2,7,-0.3
2,1,0.088885
2,17,-0.57
2,15,-0.046825
2,14,-0.113266
2,8,-0.041862
2,6,0.015428
2,34,0.075764
2,5,-0.023077
2,37,-0.268666
2,27,0.0486
2,2,-0.169871
2,47,-0.09926
2,49,0.054022
2,13,0.103933
2,44,0.077743
2,32,-0.3
2,36,-0.036008
2,46,0.085527
2,12,0.099294
2,45,0.024695
2,41,0.080313
2,26,-0.269683
2,28,0.074544
2,0,-0.3
2,10,0.071163
2,21,0.016434
2,9,0.093349
3,40,0.024193
3,7,-0.57
3,1,0.088885
3,17,-0.57
3,15,-0.046825
3,14,-0.083661
3,8,-0.041862
3,6,0.088141
3,34,0.131266
3,5,-0.094411
3,37,-0.268666
3,27,0.0486
3,2,-0.360712
3,47,-0.241716
3,49,0.058246
3,13,0.103933
3,44,0.077743
3,32,-0.3
3,36,-0.036008
3,46,0.085527
3,12,0.190723
3,45,0.024695
3,41,0.080313
3,26,-0.269683
3,28,0.074544
3,0,-0.3
3,10,0.071163
3,21,0.016434
3,9,0.093349
3,24,-0.016378
3,22,-0.130802
3,38,0.026119
3,16,-0.3
3,29,0.021541
3,35,0.044379
3,18,0.050452
3,23,-0.071821
3,4,-0.006576
3,43,0.006576
3,39,-0.3
4,40,0.006236
4,7,-0.57
4,1,0.088885
4,17,-0.813
4,15,-0.097221
4,14,-0.182301
4,8,-0.041862
4,6,-0.003606
4,34,0.151076
4,5,-0.27158
4,37,-0.268666
4,27,0.0486
4,2,-0.360712
4,47,-0.241716
4,49,0.058246
4,13,0.155132
4,44,0.147094
4,32,-0.3
4,36,-0.036008
4,46,0.085527
4,12,0.215329
4,45,0.024695
4,41,0.087818
4,26,-0.269683
4,28,0.074544
4,0,-0.3
4,10,0.125128
4,21,0.016434
4,9,0.093349
4,24,-0.114076
4,22,-0.304348
4,38,0.026119
4,16,-0.3
4,29,-0.054846
4,35,0.044379
4,18,0.114606
4,23,-0.039297
4,4,-0.078795
4,43,0.071619
4,39,-0.3
4,42,0.062673
5,40,0.021188
5,7,-0.57
5,1,0.088885
5,17,-1.0317
5,15,-0.097221
5,14,-0.265221
5,8,-0.041862
5,6,-0.003606
5,34,0.151076
5,5,-0.27158
5,37,-0.268666
5,27,0.0486
5,2,-0.567863
5,47,-0.409168
5,49,0.07761
5,13,0.17492
5,44,0.137434
5,32,-0.3
5,36,-0.036008
5,46,0.120432
5,12,0.215329
5,45,-0.042842
5,41,0.087818
5,26,-0.269683
5,28,0.084317
5,0,-0.3
5,10,0.125128
5,21,0.016434
5,9,0.093349
5,24,-0.114076
5,22,-0.304348
5,38,-0.084768
5,16,-0.3
5,29,-0.054846
5,35,0.082775
5,18,0.114606
5,23,-0.039297
5,4,-0.161962
5,43,0.059408
5,39,-0.57
5,42,0.062673
5,20,0.058602
5,3,-0.3
5,25,0.069832
5,31,0.075122
6,40,0.056575
6,7,-0.57
6,1,0.088885
6,17,-1.0317
6,15,-0.198512
6,14,-0.26302
6,8,-0.179343
6,6,-0.003606
6,34,0.18996
6,5,-0.347472
6,37,-0.398671
6,27,0.075422
6,2,-0.567863
6,47,-0.409168
6,49,0.07761
6,13,0.17492
6,44,0.137434
6,32,-0.57
6,36,-0.036008
6,46,0.162194
6,12,0.215329
6,45,-0.020903
6,41,0.154548
6,26,-0.269683
6,28,0.084317
6,0,-0.3
6,10,0.125128
6,21,0.016434
6,9,0.195883
6,24,-0.120323
6,22,-0.304348
6,38,-0.084768
6,16,-0.57
6,29,-0.075119
6,35,0.127756
6,18,0.114606
6,23,-0.099184
6,4,-0.161962
6,43,0.059408
6,39,-0.57
6,42,0.062673
6,20,0.058602
6,3,-0.3
6,25,0.133932
6,31,0.139957
7,40,0.126821
7,7,-0.813
7,1,0.088885
7,17,-1.22853
7,15,-0.198512
7,14,-0.26302
7,8,-0.179343
7,6,-0.003606
7,34,0.18996
7,5,-0.347472
7,37,-0.398671
7,27,0.125663
7,2,-0.567863
7,47,-0.409168
7,49,0.118086
7,13,0.17492
7,44,0.137434
7,32,-0.57
7,36,-0.036008
7,46,0.184716
7,12,0.215329
7,45,-0.020903
7,41,0.154548
7,26,-0.269683
7,28,0.084317
7,0,-0.57
7,10,0.262343
7,21,0.094571
7,9,0.336138
7,24,-0.167287
7,22,-0.304348
7,38,-0.156208
7,16,-0.813
7,29,-0.082619
7,35,0.127756
7,18,0.114606
7,23,-0.099184
7,4,-0.194749
7,43,0.054582
7,39,-0.57
7,42,0.109636
7,20,0.058602
7,3,-0.57
7,25,0.133932
7,31,0.139957
7,33,-0.001115
7,48,0.016064
8,40,0.126821
8,7,-0.813
8,1,0.088885
8,17,-1.22853
8,15,-0.244924
8,14,-0.26302
8,8,-0.179343
8,6,0.019529
8,34,0.18996
8,5,-0.347472
8,37,-0.398671
8,27,0.090323
8,2,-0.567863
8,47,-0.579789
8,49,0.118086
8,13,0.17492
8,44,0.137434
8,32,-0.813
8,36,-0.036008
8,46,0.184716
8,12,0.280885
8,45,-0.053303
8,41,0.181907
8,26,-0.269683
8,28,0.084317
8,0,-0.813
8,10,0.304745
8,21,0.094571
8,9,0.410124
8,24,-0.167287
8,22,-0.304348
8,38,-0.156208
8,16,-1.0317
8,29,-0.130684
8,35,0.127756
8,18,0.207765
8,23,-0.060255
8,4,-0.194749
8,43,0.130575
8,39,-0.57
8,42,0.109636
8,20,0.09934
8,3,-0.57
8,25,0.133932
8,31,0.139957
8,33,-0.03712
8,48,0.016064
8,11,0.026578
8,19,-0.23407
9,40,0.126821
9,7,-1.0317
9,1,0.202494
9,17,-1.22853
9,15,-0.283118
9,14,-0.26302
9,8,-0.191889
9,6,0.019529
9,34,0.240438
9,5,-0.331957
9,37,-0.376647
9,27,0.104612
9,2,-0.567863
9,47,-0.579789
9,49,0.118086
9,13,0.17492
9,44,0.137434
9,32,-0.813
9,36,-0.028913
9,46,0.184716
9,12,0.280885
9,45,-0.026662
9,41,0.287782
9,26,-0.269683
9,28,0.084317
9,0,-0.813
9,10,0.397355
9,21,0.094571
9,9,0.410124
9,24,-0.167287
9,22,-0.304348
9,38,-0.156208
9,16,-1.22853
9,29,-0.130684
9,35,0.127756
9,18,0.207765
9,23,-0.057723
9,4,-0.109848
9,43,0.130575
9,39,-0.57
9,42,0.170441
9,20,0.09934
9,3,-0.813
9,25,0.133932
9,31,0.239525
9,33,-0.03712
9,48,0.016064
9,11,0.026578
9,19,-0.237324
9,30,-0.3
10,40,0.126821
10,7,-1.22853
10,1,0.251062
10,17,-1.22853
10,15,-0.321127
10,14,-0.347316
10,8,-0.191889
10,6,0.019529
10,34,0.211801
10,5,-0.331957
10,37,-0.376647
10,27,0.104612
10,2,-0.567863
10,47,-0.579789
10,49,0.118086
10,13,0.227731
10,44,0.175186
10,32,-0.813
10,36,-0.028913
10,46,0.237982
10,12,0.294385
10,45,-0.026662
10,41,0.300173
10,26,-0.269683
10,28,0.080478
10,0,-0.813
10,10,0.397355
10,21,0.032863
10,9,0.410124
10,24,-0.167287
10,22,-0.304348
10,38,-0.156208
10,16,-1.22853
10,29,-0.130684
10,35,0.127756
10,18,0.255567
10,23,-0.075146
10,4,-0.186869
10,43,0.130575
10,39,-0.813
10,42,0.206516
10,20,0.09934
10,3,-0.813
10,25,0.180837
10,31,0.239525
10,33,-0.136652
10,48,0.016064
10,11,0.026578
10,19,-0.415162
10,30,-0.3
11,40,0.179654
11,7,-1.22853
11,1,0.251062
11,17,-1.405677
11,15,-0.29366
11,14,-0.321104
11,8,-0.31041
11,6,0.019529
11,34,0.211801
11,5,-0.331957
11,37,-0.357225
11,27,0.104612
11,2,-0.578457
11,47,-0.579789
11,49,0.118086
11,13,0.287333
11,44,0.238971
11,32,-1.0317
11,36,-0.028913
11,46,0.309468
11,12,0.294385
11,45,-0.026662
11,41,0.300173
11,26,-0.269683
11,28,0.080478
11,0,-1.0317
11,10,0.397355
11,21,0.071329
11,9,0.410124
11,24,-0.167287
11,22,-0.304348
11,38,-0.156208
11,16,-1.22853
11,29,-0.130684
11,35,0.155535
11,18,0.255567
11,23,-0.062986
11,4,-0.186614
11,43,0.185037
11,39,-0.813
11,42,0.206516
11,20,0.09934
11,3,-1.0317
11,25,0.180837
11,31,0.286957
11,33,-0.136652
11,48,0.0712
11,11,0.026578
11,19,-0.415162
11,30,-0.3
12,40,0.221972
12,7,-1.22853
12,1,0.251062
12,17,-1.405677
12,15,-0.268616
12,14,-0.321104
12,8,-0.31041
12,6,0.005546
12,34,0.211801
12,5,-0.331957
12,37,-0.357225
12,27,0.064185
12,2,-0.578457
12,47,-0.573592
12,49,0.17679
12,13,0.287333
12,44,0.283043
12,32,-1.22853
12,36,0.052646
12,46,0.309468
12,12,0.33619
12,45,-0.026662
12,41,0.326415
12,26,-0.398627
12,28,0.080478
12,0,-1.0317
12,10,0.397355
12,21,0.068518
12,9,0.410124
12,24,-0.167287
12,22,-0.344308
12,38,-0.156208
12,16,-1.22853
12,29,-0.147516
12,35,0.186286
12,18,0.255567
12,23,-0.062986
12,4,-0.186614
12,43,0.185037
12,39,-0.813
12,42,0.252795
12,20,0.09934
12,3,-1.22853
12,25,0.241422
12,31,0.286957
12,33,-0.136652
12,48,0.0712
12,11,0.026578
12,19,-0.415162
12,30,-0.57
13,40,0.221972
13,7,-1.22853
13,1,0.251062
13,17,-1.565109
13,15,-0.248976
13,14,-0.321104
13,8,-0.456314
13,6,0.012212
13,34,0.300581
13,5,-0.321368
13,37,-0.357225
13,27,0.006018
13,2,-0.578457
13,47,-0.562848
13,49,0.283523
13,13,0.287333
13,44,0.376418
13,32,-1.22853
13,36,0.052646
13,46,0.309468
13,12,0.436967
13,45,-0.026662
13,41,0.326415
13,26,-0.398627
13,28,0.121596
13,0,-1.22853
13,10,0.397355
13,21,0.068518
13,9,0.410124
13,24,-0.167287
13,22,-0.344308
13,38,-0.156208
13,16,-1.22853
13,29,-0.100144
13,35,0.250808
13,18,0.255567
13,23,-0.062986
13,4,-0.18785
13,43,0.185037
13,39,-1.0317
13,42,0.252795
13,20,0.09934
13,3,-1.405677
13,25,0.241422
13,31,0.286957
13,33,-0.136652
13,48,0.104078
13,11,0.054227
13,19,-0.415162
13,30,-0.57
14,40,0.221972
14,7,-1.22853
14,1,0.251062
14,17,-1.565109
14,15,-0.226277
14,14,-0.321104
14,8,-0.456314
14,6,0.015961
14,34,0.300581
14,5,-0.321368
14,37,-0.357225
14,27,-0.030933
14,2,-0.578457
14,47,-0.543956
14,49,0.283523
14,13,0.325741
14,44,0.376418
14,32,-1.22853
14,36,0.052646
14,46,0.309468
14,12,0.436967
14,45,-0.01222
14,41,0.326415
14,26,-0.437732
14,28,0.121596
14,0,-1.322827
14,10,0.431381
14,21,0.068518
14,9,0.453266
14,24,-0.149514
14,22,-0.344308
14,38,-0.156208
14,16,-1.405677
14,29,-0.085383
14,35,0.250808
14,18,0.312505
14,23,-0.062986
14,4,-0.18785
14,43,0.185037
14,39,-1.22853
14,42,0.252795
14,20,0.09934
14,3,-1.565109
14,25,0.264489
14,31,0.326019
14,33,-0.136652
14,48,0.092626
14,11,0.054227
14,19,-0.415162
14,30,-0.813
15,40,0.221972
15,7,-1.22853
15,1,0.251062
15,17,-1.565109
15,15,-0.226277
15,14,-0.321104
15,8,-0.456314
15,6,0.015961
15,34,0.302084
15,5,-0.39362
15,37,-0.353863
15,27,-0.030933
15,2,-0.578457
15,47,-0.50007
15,49,0.283523
15,13,0.399126
15,44,0.394051
15,32,-1.405677
15,36,0.052646
15,46,0.376239
15,12,0.436967
15,45,-0.01222
15,41,0.308025
15,26,-0.437732
15,28,0.121596
15,0,-1.322827
15,10,0.441306
15,21,0.068518
15,9,0.453266
15,24,-0.149514
15,22,-0.344308
15,38,-0.220212
15,16,-1.405677
15,29,-0.085383
15,35,0.250808
15,18,0.366693
15,23,-0.062986
15,4,-0.191546
15,43,0.185037
15,39,-1.22853
15,42,0.268512
15,20,0.144116
15,3,-1.708598
15,25,0.264489
15,31,0.326019
15,33,-0.237485
15,48,0.092626
15,11,0.059314
15,19,-0.495104
15,30,-1.0317
16,40,0.221972
16,7,-1.405677
16,1,0.251062
16,17,-1.565109
16,15,-0.258778
16,14,-0.321104
16,8,-0.456314
16,6,0.015961
16,34,0.349929
16,5,-0.40907
16,37,-0.234252
16,27,-0.030933
16,2,-0.596361
16,47,-0.480963
16,49,0.283523
16,13,0.460617
16,44,0.413795
16,32,-1.405677
16,36,0.124489
16,46,0.376239
16,12,0.436967
16,45,0.01752
16,41,0.308025
16,26,-0.516563
16,28,0.121596
16,0,-1.322827
16,10,0.441306
16,21,0.068518
16,9,0.453266
16,24,-0.149514
16,22,-0.344308
16,38,-0.239934
16,16,-1.565109
16,29,-0.085383
16,35,0.250808
16,18,0.366693
16,23,-0.062986
16,4,-0.167251
16,43,0.220608
16,39,-1.405677
16,42,0.268512
16,20,0.23769
16,3,-1.708598
16,25,0.289597
16,31,0.326019
16,33,-0.218877
16,48,0.092626
16,11,0.059314
16,19,-0.495104
16,30,-1.0317
17,40,0.221972
17,7,-1.405677
17,1,0.251062
17,17,-1.565109
17,15,-0.258778
17,14,-0.321104
17,8,-0.710683
17,6,0.013595
17,34,0.356837
17,5,-0.40907
17,37,-0.234252
17,27,-0.030933
17,2,-0.596361
17,47,-0.480789
17,49,0.327258
17,13,0.533184
17,44,0.413795
17,32,-1.565109
17,36,0.193798
17,46,0.376239
17,12,0.436967
17,45,-0.004064
17,41,0.321844
17,26,-0.516563
17,28,0.121596
17,0,-1.490545
17,10,0.441306
17,21,0.068518
17,9,0.453266
17,24,-0.149514
17,22,-0.344308
17,38,-0.239934
17,16,-1.708598
17,29,-0.076075
17,35,0.250808
17,18,0.366693
17,23,-0.062986
17,4,-0.206513
17,43,0.22925
17,39,-1.565109
17,42,0.316776
17,20,0.271694
17,3,-1.708598
17,25,0.32345
17,31,0.326019
17,33,-0.218877
17,48,0.092626
17,11,0.059314
17,19,-0.561131
17,30,-1.0317
18,40,0.221972
18,7,-1.565109
18,1,0.251062
18,17,-1.565109
18,15,-0.237871
18,14,-0.321104
18,8,-0.835071
18,6,0.05335
18,34,0.348003
18,5,-0.40907
18,37,-0.197679
18,27,-0.030933
18,2,-0.596361
18,47,-0.480789
18,49,0.327258
18,13,0.533184
18,44,0.413795
18,32,-1.565109
18,36,0.193798
18,46,0.429511
18,12,0.436967
18,45,-0.004064
18,41,0.356402
18,26,-0.516563
18,28,0.173124
18,0,-1.552563
18,10,0.486236
18,21,0.068518
18,9,0.453266
18,24,-0.149514
18,22,-0.333259
18,38,-0.239934
18,16,-1.837739
18,29,-0.076075
18,35,0.240114
18,18,0.436112
18,23,-0.124845
18,4,-0.186558
18,43,0.22925
18,39,-1.708598
18,42,0.316776
18,20,0.271694
18,3,-1.708598
18,25,0.32345
18,31,0.326019
18,33,-0.196293
18,48,0.092626
18,11,0.059314
18,19,-0.592
18,30,-1.0317
19,40,0.265429
19,7,-1.565109
19,1,0.251062
19,17,-1.708598
19,15,-0.237871
19,14,-0.321104
19,8,-0.835071
19,6,0.05335
19,34,0.348003
19,5,-0.413255
19,37,-0.197679
19,27,-0.081399
19,2,-0.702732
19,47,-0.467517
19,49,0.327258
19,13,0.547592
19,44,0.43074
19,32,-1.708598
19,36,0.193798
19,46,0.429511
19,12,0.436967
19,45,-0.004064
19,41,0.376083
19,26,-0.516563
19,28,0.173124
19,0,-1.657764
19,10,0.506595
19,21,0.055158
19,9,0.480196
19,24,-0.149514
19,22,-0.333259
19,38,-0.202616
19,16,-1.953965
19,29,-0.076075
19,35,0.222611
19,18,0.463442
19,23,-0.124845
19,4,-0.186558
19,43,0.22925
19,39,-1.708598
19,42,0.316776
19,20,0.271694
19,3,-1.837739
19,25,0.32345
19,31,0.360591
19,33,-0.196293
19,48,0.092626
19,11,0.059314
19,19,-0.592
19,30,-1.0317
20,40,0.285307
20,7,-1.708598
20,1,0.301487
20,17,-1.708598
20,15,-0.237871
20,14,-0.321104
20,8,-0.949639
20,6,0.05335
20,34,0.32056
20,5,-0.413255
20,37,-0.22541
20,27,-0.162066
20,2,-0.794313
20,47,-0.467517
20,49,0.367169
20,13,0.547592
20,44,0.43074
20,32,-1.708598
20,36,0.193798
20,46,0.429511
20,12,0.436967
20,45,-0.004064
20,41,0.376083
20,26,-0.516563
20,28,0.148455
20,0,-1.791987
20,10,0.529732
20,21,0.055158
20,9,0.500213
20,24,-0.149514
20,22,-0.333259
20,38,-0.202616
20,16,-2.058568
20,29,-0.076075
20,35,0.236565
20,18,0.463442
20,23,-0.149926
20,4,-0.231384
20,43,0.263687
20,39,-1.708598
20,42,0.351961
20,20,0.271694
20,3,-1.837739
20,25,0.32345
20,31,0.360591
20,33,-0.196293
20,48,0.105938
20,11,0.059314
20,19,-0.592
20,30,-1.0317
21,40,0.285307
21,7,-1.708598
21,1,0.369055
21,17,-1.708598
21,15,-0.224736
21,14,-0.321104
21,8,-0.949639
21,6,0.005992
21,34,0.274638
21,5,-0.413255
21,37,-0.22541
21,27,-0.162066
21,2,-1.014882
21,47,-0.467517
21,49,0.367169
21,13,0.595194
21,44,0.454608
21,32,-1.708598
21,36,0.193798
21,46,0.528402
21,12,0.436967
21,45,-0.004064
21,41,0.376083
21,26,-0.764906
21,28,0.148455
21,0,-1.791987
21,10,0.533501
21,21,0.055158
21,9,0.476492
21,24,-0.149514
21,22,-0.596591
21,38,-0.371757
21,16,-2.058568
21,29,-0.076075
21,35,0.243475
21,18,0.463442
21,23,-0.263031
21,4,-0.231384
21,43,0.26799
21,39,-1.708598
21,42,0.348584
21,20,0.271694
21,3,-1.837739
21,25,0.32345
21,31,0.360591
21,33,-0.196293
21,48,0.105997
21,11,-0.014574
21,19,-0.742981
21,30,-1.0317
22,40,0.285307
22,7,-1.708598
22,1,0.455433
22,17,-1.796987
22,15,-0.219814
22,14,-0.3466
22,8,-0.949639
22,6,0.05927
22,34,0.250203
22,5,-0.413255
22,37,-0.22541
22,27,-0.162066
22,2,-1.001757
22,47,-0.467517
22,49,0.367169
22,13,0.595194
22,44,0.454608
22,32,-1.708598
22,36,0.193798
22,46,0.528402
22,12,0.466779
22,45,-0.004064
22,41,0.376083
22,26,-0.880734
22,28,0.148455
22,0,-1.791987
22,10,0.592965
22,21,0.111033
22,9,0.476492
22,24,-0.139336
22,22,-0.589796
22,38,-0.289447
22,16,-2.058568
22,29,-0.041418
22,35,0.243475
22,18,0.463442
22,23,-0.263031
22,4,-0.231384
22,43,0.26799
22,39,-1.837739
22,42,0.41043
22,20,0.271694
22,3,-1.837739
22,25,0.32345
22,31,0.414309
22,33,-0.196293
22,48,0.105997
22,11,-0.014574
22,19,-0.671712
22,30,-1.22853
23,40,0.285307
23,7,-1.837739
23,1,0.593453
23,17,-1.917288
23,15,-0.219814
23,14,-0.3466
23,8,-0.949639
23,6,0.094624
23,34,0.283914
23,5,-0.413255
23,37,-0.147421
23,27,-0.185122
23,2,-0.997472
23,47,-0.467517
23,49,0.471135
23,13,0.595194
23,44,0.454608
23,32,-1.837739
23,36,0.193798
23,46,0.528402
23,12,0.466779
23,45,-0.032521
23,41,0.462283
23,26,-0.880734
23,28,0.148455
23,0,-1.791987
23,10,0.592965
23,21,0.145886
23,9,0.476492
23,24,-0.139336
23,22,-0.599303
23,38,-0.289447
23,16,-2.152711
23,29,-0.041418
23,35,0.243475
23,18,0.463442
23,23,-0.303141
23,4,-0.196443
23,43,0.26799
23,39,-1.837739
23,42,0.41043
23,20,0.271694
23,3,-1.837739
23,25,0.400355
23,31,0.414309
23,33,-0.196293
23,48,0.115624
23,11,-0.024919
23,19,-0.671712
23,30,-1.22853
24,40,0.285307
24,7,-1.953965
24,1,0.593453
24,17,-1.917288
24,15,-0.219814
24,14,-0.3466
24,8,-0.949639
24,6,0.094624
24,34,0.295509
24,5,-0.413255
24,37,-0.147421
24,27,-0.193782
24,2,-1.047485
24,47,-0.467517
24,49,0.471135
24,13,0.595194
24,44,0.454608
24,32,-1.953965
24,36,0.272348
24,46,0.528402
24,12,0.505329
24,45,-0.032521
24,41,0.462283
24,26,-0.880734
24,28,0.148455
24,0,-1.701206
24,10,0.592965
24,21,0.178112
24,9,0.476492
24,24,-0.080343
24,22,-0.599303
24,38,-0.232188
24,16,-2.228527
24,29,-0.041418
24,35,0.243475
24,18,0.463442
24,23,-0.313974
24,4,-0.135596
24,43,0.26799
24,39,-1.953965
24,42,0.455577
24,20,0.334495
24,3,-1.837739
24,25,0.400355
24,31,0.414309
24,33,-0.189296
24,48,0.116694
24,11,-0.024919
24,19,-0.654213
24,30,-1.22853
25,40,0.285307
25,7,-2.058568
25,1,0.593453
25,17,-1.917288
25,15,-0.219814
25,14,-0.3466
25,8,-1.073716
25,6,0.094624
25,34,0.295509
25,5,-0.413255
25,37,-0.216308
25,27,-0.193782
25,2,-1.047485
25,47,-0.467517
25,49,0.479362
25,13,0.595194
25,44,0.454608
25,32,-2.058568
25,36,0.272348
25,46,0.556495
25,12,0.46661
25,45,-0.137111
25,41,0.40841
25,26,-1.081968
25,28,0.148455
25,0,-1.701206
25,10,0.592965
25,21,0.178112
25,9,0.476492
25,24,-0.159882
25,22,-0.599303
25,38,-0.232188
25,16,-2.228527
25,29,-0.041418
25,35,0.217905
25,18,0.496657
25,23,-0.313974
25,4,-0.135596
25,43,0.28049
25,39,-1.953965
25,42,0.437216
25,20,0.312149
25,3,-1.837739
25,25,0.410705
25,31,0.414309
25,33,-0.189296
25,48,0.109124
25,11,-0.021205
25,19,-0.776875
25,30,-1.22853
26,40,0.285307
26,7,-2.058568
26,1,0.593453
26,17,-1.917288
26,15,-0.219814
26,14,-0.3466
26,8,-1.073716
26,6,0.094624
26,34,0.295509
26,5,-0.587421
26,37,-0.232402
26,27,-0.375816
26,2,-1.047485
26,47,-0.467517
26,49,0.479362
26,13,0.599114
26,44,0.454608
26,32,-2.152711
26,36,0.272348
26,46,0.553279
26,12,0.46661
26,45,-0.158065
26,41,0.412496
26,26,-1.081968
26,28,0.186353
26,0,-1.831085
26,10,0.639462
26,21,0.178112
26,9,0.476492
26,24,-0.159882
26,22,-0.599303
26,38,-0.219558
26,16,-2.305674
26,29,-0.026688
26,35,0.246011
26,18,0.53171
26,23,-0.313974
26,4,-0.135596
26,43,0.28049
26,39,-1.953965
26,42,0.441598
26,20,0.352394
26,3,-1.837739
26,25,0.410705
26,31,0.414309
26,33,-0.189296
26,48,0.109124
26,11,-0.021205
26,19,-0.833315
26,30,-1.405677
27,40,0.330014
27,7,-2.058568
27,1,0.638066
27,17,-1.917288
27,15,-0.223968
27,14,-0.341209
27,8,-1.073716
27,6,0.094624
27,34,0.295509
27,5,-0.630805
27,37,-0.232402
27,27,-0.375816
27,2,-1.020425
27,47,-0.467517
27,49,0.479362
27,13,0.599114
27,44,0.486153
27,32,-2.152711
27,36,0.272348
27,46,0.553279
27,12,0.474853
27,45,-0.158065
27,41,0.412496
27,26,-1.066713
27,28,0.186353
27,0,-1.831085
27,10,0.639462
27,21,0.140164
27,9,0.513431
27,24,-0.159882
27,22,-0.582171
27,38,-0.219558
27,16,-2.305674
27,29,-0.002305
27,35,0.246011
27,18,0.53171
27,23,-0.313974
27,4,-0.101081
27,43,0.317929
27,39,-2.058568
27,42,0.440673
27,20,0.352394
27,3,-1.837739
27,25,0.410705
27,31,0.414309
27,33,-0.189296
27,48,0.118349
27,11,-0.021205
27,19,-0.819395
27,30,-1.565109
28,40,0.330014
28,7,-2.152711
28,1,0.638066
28,17,-1.917288
28,15,-0.25266
28,14,-0.292164
28,8,-1.130753
28,6,0.07259
28,34,0.295509
28,5,-0.630805
28,37,-0.232402
28,27,-0.437857
28,2,-1.020425
28,47,-0.467517
28,49,0.479362
28,13,0.599114
28,44,0.497766
28,32,-2.152711
28,36,0.320235
28,46,0.600667
28,12,0.474853
28,45,-0.130995
28,41,0.421478
28,26,-1.066713
28,28,0.186353
28,0,-1.853157
28,10,0.639462
28,21,0.140164
28,9,0.581946
28,24,-0.155157
28,22,-0.582171
28,38,-0.219558
28,16,-2.305674
28,29,0.014603
28,35,0.246011
28,18,0.53171
28,23,-0.313974
28,4,-0.101081
28,43,0.317929
28,39,-2.058568
28,42,0.440673
28,20,0.352394
28,3,-1.953965
28,25,0.451062
28,31,0.437464
28,33,-0.188519
28,48,0.118349
28,11,-0.089398
28,19,-0.819395
28,30,-1.565109
29,40,0.330014
29,7,-2.152711
29,1,0.638066
29,17,-2.025559
29,15,-0.237589
29,14,-0.292164
29,8,-1.130753
29,6,0.07259
29,34,0.295509
29,5,-0.630805
29,37,-0.232402
29,27,-0.490114
29,2,-1.020425
29,47,-0.467517
29,49,0.479362
29,13,0.599114
29,44,0.516739
29,32,-2.23744
29,36,0.320235
29,46,0.622105
29,12,0.474853
29,45,-0.152461
29,41,0.421478
29,26,-1.066713
29,28,0.198242
29,0,-1.853157
29,10,0.637436
29,21,0.140164
29,9,0.581946
29,24,-0.155157
29,22,-0.582171
29,38,-0.276293
29,16,-2.375107
29,29,0.023337
29,35,0.281197
29,18,0.53171
29,23,-0.313974
29,4,-0.101081
29,43,0.338152
29,39,-2.152711
29,42,0.462755
29,20,0.35119
29,3,-1.953965
29,25,0.451062
29,31,0.44779
29,33,-0.239332
29,48,0.118349
29,11,-0.089398
29,19,-0.819395
29,30,-1.708598
30,40,0.330014
30,7,-2.152711
30,1,0.638066
30,17,-2.123003
30,15,-0.226693
30,14,-0.289434
30,8,-1.152163
30,6,0.07259
30,34,0.32237
30,5,-0.646213
30,37,-0.232402
30,27,-0.490114
30,2,-1.020425
30,47,-0.467517
30,49,0.544005
30,13,0.66268
30,44,0.516739
30,32,-2.313696
30,36,0.397455
30,46,0.704318
30,12,0.474853
30,45,-0.134082
30,41,0.421478
30,26,-1.066713
30,28,0.182957
30,0,-1.853157
30,10,0.637436
30,21,0.123015
30,9,0.617712
30,24,-0.172345
30,22,-0.582171
30,38,-0.276293
30,16,-2.375107
30,29,0.023337
30,35,0.281197
30,18,0.614797
30,23,-0.313974
30,4,-0.096218
30,43,0.338152
30,39,-2.152711
30,42,0.462755
30,20,0.357042
30,3,-1.953965
30,25,0.451062
30,31,0.44779
30,33,-0.239332
30,48,0.096328
30,11,-0.089398
30,19,-0.819395
30,30,-1.708598
